timestamp,probability of precipitation_min,probability of precipitation_max,probability of precipitation_mean,probability of precipitation_median
2009-11-18,0,70,25.675675675675677,20.0
2009-11-19,0,30,10.54054054054054,0.0
2009-11-20,0,30,6.756756756756757,0.0
2009-11-21,0,30,21.62162162162162,20.0
2009-11-22,0,60,11.95945945945946,0.0
2009-11-23,0,20,1.2162162162162162,0.0
2009-11-24,0,30,20.405405405405407,20.0
2009-11-25,20,70,44.7972972972973,30.0
2009-11-26,0,60,21.89189189189189,20.0
2009-11-27,0,60,11.013513513513514,0.0
2009-11-28,30,60,30.60810810810811,30.0
2009-11-29,0,30,13.378378378378379,20.0
2009-11-30,0,30,14.864864864864865,20.0
2009-12-01,0,30,3.3783783783783785,0.0
2009-12-02,0,30,14.324324324324325,20.0
2009-12-03,30,80,57.36486486486486,60.0
2009-12-04,60,90,79.77027027027027,80.0
2009-12-05,0,70,21.283783783783782,20.0
2009-12-06,0,20,0.5405405405405406,0.0
2009-12-07,0,30,19.054054054054053,20.0
2009-12-08,0,20,15.54054054054054,20.0
2009-12-09,0,20,6.351351351351352,0.0
2009-12-10,0,30,11.013513513513514,10.0
2009-12-11,0,30,8.64864864864865,0.0
2009-12-12,0,20,4.864864864864865,0.0
2009-12-13,0,20,17.2972972972973,20.0
2009-12-14,0,20,14.18918918918919,20.0
2009-12-15,0,30,8.378378378378379,0.0
2009-12-16,0,60,22.094594594594593,20.0
2009-12-17,0,30,4.391891891891892,0.0
2009-12-18,0,30,16.486486486486488,20.0
2009-12-19,20,30,27.56756756756757,30.0
2009-12-20,0,70,19.45945945945946,20.0
2009-12-21,0,20,14.054054054054054,20.0
2009-12-22,0,20,10.135135135135135,20.0
2009-12-23,0,30,10.067567567567568,10.0
2009-12-24,30,80,52.9054054054054,60.0
2009-12-25,20,30,27.905405405405407,30.0
2009-12-26,20,30,22.635135135135137,20.0
2009-12-27,20,30,24.7972972972973,20.0
2009-12-28,0,30,12.702702702702704,0.0
2009-12-29,0,30,11.181102362204724,20.0
2009-12-30,0,20,18.75,20.0
2009-12-31,0,20,13.333333333333334,20.0
